date,AAPL,AMGN,AMZN,CPRT,EL,GS,ILMN,MA,PAA,RIO,TEF,UPS
16-11-04,-170.687,-450.061,-836.683,-15.039,230.748,-928.2084566,-30.615,-91.52545661,-15.576,1532.695,-459.32,611.647
17-11-04,-170.8,-450.346,-837.228,-15.05,230.864,-928.8191494,-30.65,-91.59114942,-15.6,1533.524,-459.594,611.958
18-11-04,-170.913,-450.631,-837.773,-15.061,230.98,-929.4298422,-30.685,-91.65684222,-15.624,1534.353,-459.868,612.269
19-11-04,-171.026,-450.916,-838.318,-15.072,231.096,-930.040535,-30.72,-91.72253503,-15.648,1535.182,-460.142,612.58
20-11-04,-171.139,-451.201,-838.863,-15.083,231.212,-930.6512278,-30.755,-91.78822783,-15.672,1536.011,-460.416,612.891
21-11-04,-171.252,-451.486,-839.408,-15.094,231.328,-931.2619206,-30.79,-91.85392064,-15.696,1536.84,-460.69,613.202
22-11-04,-171.365,-451.771,-839.953,-15.105,231.444,-931.8726134,-30.825,-91.91961344,-15.72,1537.669,-460.964,613.513
23-11-04,-171.478,-452.056,-840.498,-15.116,231.56,-932.4833062,-30.86,-91.98530625,-15.744,1538.498,-461.238,613.824
24-11-04,-171.591,-452.341,-841.043,-15.127,231.676,-933.0939991,-30.895,-92.05099905,-15.768,1539.327,-461.512,614.135
25-11-04,-171.704,-452.626,-841.588,-15.138,231.792,-933.7046919,-30.93,-92.11669186,-15.792,1540.156,-461.786,614.446
26-11-04,-171.817,-452.911,-842.133,-15.149,231.908,-934.3153847,-30.965,-92.18238466,-15.816,1540.985,-462.06,614.757
27-11-04,-171.93,-453.196,-842.678,-15.16,232.024,-934.9260775,-31,-92.24807747,-15.84,1541.814,-462.334,615.068
28-11-04,-172.043,-453.481,-843.223,-15.171,232.14,-935.5367703,-31.035,-92.31377027,-15.864,1542.643,-462.608,615.379
29-11-04,-172.156,-453.766,-843.768,-15.182,232.256,-936.1474631,-31.07,-92.37946308,-15.888,1543.472,-462.882,615.69
30-11-04,-172.269,-454.051,-844.313,-15.193,232.372,-936.7581559,-31.105,-92.44515588,-15.912,1544.301,-463.156,616.001
01-12-04,-172.382,-454.336,-844.858,-15.204,232.488,-937.3688487,-31.14,-92.51084869,-15.936,1545.13,-463.43,616.312
02-12-04,-172.495,-454.621,-845.403,-15.215,232.604,-937.9795415,-31.175,-92.57654149,-15.96,1545.959,-463.704,616.623
03-12-04,-172.608,-454.906,-845.948,-15.226,232.72,-938.5902343,-31.21,-92.6422343,-15.984,1546.788,-463.978,616.934
04-12-04,-172.721,-455.191,-846.493,-15.237,232.836,-939.2009271,-31.245,-92.7079271,-16.008,1547.617,-464.252,617.245
05-12-04,-172.834,-455.476,-847.038,-15.248,232.952,-939.8116199,-31.28,-92.77361991,-16.032,1548.446,-464.526,617.556
06-12-04,-172.947,-455.761,-847.583,-15.259,233.068,-940.4223127,-31.315,-92.83931271,-16.056,1549.275,-464.8,617.867
07-12-04,-173.06,-456.046,-848.128,-15.27,233.184,-941.0330055,-31.35,-92.90500552,-16.08,1550.104,-465.074,618.178
08-12-04,-173.173,-456.331,-848.673,-15.281,233.3,-941.6436983,-31.385,-92.97069832,-16.104,1550.933,-465.348,618.489
09-12-04,-173.286,-456.616,-849.218,-15.292,233.416,-942.2543911,-31.42,-93.03639113,-16.128,1551.762,-465.622,618.8
10-12-04,-173.399,-456.901,-849.763,-15.303,233.532,-942.8650839,-31.455,-93.10208393,-16.152,1552.591,-465.896,619.111
11-12-04,-173.512,-457.186,-850.308,-15.314,233.648,-943.4757767,-31.49,-93.16777674,-16.176,1553.42,-466.17,619.422
12-12-04,-173.625,-457.471,-850.853,-15.325,233.764,-944.0864695,-31.525,-93.23346954,-16.2,1554.249,-466.444,619.733
13-12-04,-173.738,-457.756,-851.398,-15.336,233.88,-944.6971623,-31.56,-93.29916235,-16.224,1555.078,-466.718,620.044
14-12-04,-173.851,-458.041,-851.943,-15.347,233.996,-945.3078552,-31.595,-93.36485515,-16.248,1555.907,-466.992,620.355
15-12-04,-173.964,-458.326,-852.488,-15.358,234.112,-945.918548,-31.63,-93.43054796,-16.272,1556.736,-467.266,620.666
16-12-04,-174.077,-458.611,-853.033,-15.369,234.228,-946.5292408,-31.665,-93.49624076,-16.296,1557.565,-467.54,620.977
17-12-04,-174.19,-458.896,-853.578,-15.38,234.344,-947.1399336,-31.7,-93.56193357,-16.32,1558.394,-467.814,621.288
18-12-04,-174.303,-459.181,-854.123,-15.391,234.46,-947.7506264,-31.735,-93.62762637,-16.344,1559.223,-468.088,621.599
19-12-04,-174.416,-459.466,-854.668,-15.402,234.576,-948.3613192,-31.77,-93.69331918,-16.368,1560.052,-468.362,621.91
20-12-04,-174.529,-459.751,-855.213,-15.413,234.692,-948.972012,-31.805,-93.75901198,-16.392,1560.881,-468.636,622.221
21-12-04,-174.642,-460.036,-855.758,-15.424,234.808,-949.5827048,-31.84,-93.82470479,-16.416,1561.71,-468.91,622.532
22-12-04,-174.755,-460.321,-856.303,-15.435,234.924,-950.1933976,-31.875,-93.89039759,-16.44,1562.539,-469.184,622.843
23-12-04,-174.868,-460.606,-856.848,-15.446,235.04,-950.8040904,-31.91,-93.9560904,-16.464,1563.368,-469.458,623.154
24-12-04,-174.981,-460.891,-857.393,-15.457,235.156,-951.4147832,-31.945,-94.0217832,-16.488,1564.197,-469.732,623.465
25-12-04,-175.094,-461.176,-857.938,-15.468,235.272,-952.025476,-31.98,-94.08747601,-16.512,1565.026,-470.006,623.776
26-12-04,-175.207,-461.461,-858.483,-15.479,235.388,-952.6361688,-32.015,-94.15316881,-16.536,1565.855,-470.28,624.087
27-12-04,-175.32,-461.746,-859.028,-15.49,235.504,-953.2468616,-32.05,-94.21886162,-16.56,1566.684,-470.554,624.398
28-12-04,-175.433,-462.031,-859.573,-15.501,235.62,-953.8575544,-32.085,-94.28455442,-16.584,1567.513,-470.828,624.709
29-12-04,-175.546,-462.316,-860.118,-15.512,235.736,-954.4682472,-32.12,-94.35024723,-16.608,1568.342,-471.102,625.02
30-12-04,-175.659,-462.601,-860.663,-15.523,235.852,-955.07894,-32.155,-94.41594003,-16.632,1569.171,-471.376,625.331
31-12-04,-175.772,-462.886,-861.208,-15.534,235.968,-955.6896328,-32.19,-94.48163284,-16.656,1570,-471.65,625.642
01-01-05,-175.885,-463.171,-861.753,-15.545,236.084,-956.3003256,-32.225,-94.54732564,-16.68,1570.829,-471.924,625.953
02-01-05,-175.998,-463.456,-862.298,-15.556,236.2,-956.9110184,-32.26,-94.61301845,-16.704,1571.658,-472.198,626.264
03-01-05,-176.111,-463.741,-862.843,-15.567,236.316,-957.5217113,-32.295,-94.67871125,-16.728,1572.487,-472.472,626.575
04-01-05,-176.224,-464.026,-863.388,-15.578,236.432,-958.1324041,-32.33,-94.74440406,-16.752,1573.316,-472.746,626.886
05-01-05,-176.337,-464.311,-863.933,-15.589,236.548,-958.7430969,-32.365,-94.81009686,-16.776,1574.145,-473.02,627.197
06-01-05,-176.45,-464.596,-864.478,-15.6,236.664,-959.3537897,-32.4,-94.87578967,-16.8,1574.974,-473.294,627.508
07-01-05,-176.563,-464.881,-865.023,-15.611,236.78,-959.9644825,-32.435,-94.94148247,-16.824,1575.803,-473.568,627.819
08-01-05,-176.676,-465.166,-865.568,-15.622,236.896,-960.5751753,-32.47,-95.00717528,-16.848,1576.632,-473.842,628.13
09-01-05,-176.789,-465.451,-866.113,-15.633,237.012,-961.1858681,-32.505,-95.07286808,-16.872,1577.461,-474.116,628.441
10-01-05,-176.902,-465.736,-866.658,-15.644,237.128,-961.7965609,-32.54,-95.13856089,-16.896,1578.29,-474.39,628.752
11-01-05,-177.015,-466.021,-867.203,-15.655,237.244,-962.4072537,-32.575,-95.20425369,-16.92,1579.119,-474.664,629.063
12-01-05,-177.128,-466.306,-867.748,-15.666,237.36,-963.0179465,-32.61,-95.2699465,-16.944,1579.948,-474.938,629.374
13-01-05,-177.241,-466.591,-868.293,-15.677,237.476,-963.6286393,-32.645,-95.3356393,-16.968,1580.777,-475.212,629.685
14-01-05,-177.354,-466.876,-868.838,-15.688,237.592,-964.2393321,-32.68,-95.40133211,-16.992,1581.606,-475.486,629.996
15-01-05,-177.467,-467.161,-869.383,-15.699,237.708,-964.8500249,-32.715,-95.46702491,-17.016,1582.435,-475.76,630.307
16-01-05,-177.58,-467.446,-869.928,-15.71,237.824,-965.4607177,-32.75,-95.53271772,-17.04,1583.264,-476.034,630.618
17-01-05,-177.693,-467.731,-870.473,-15.721,237.94,-966.0714105,-32.785,-95.59841052,-17.064,1584.093,-476.308,630.929
18-01-05,-177.806,-468.016,-871.018,-15.732,238.056,-966.6821033,-32.82,-95.66410333,-17.088,1584.922,-476.582,631.24
19-01-05,-177.919,-468.301,-871.563,-15.743,238.172,-967.2927961,-32.855,-95.72979613,-17.112,1585.751,-476.856,631.551
20-01-05,-178.032,-468.586,-872.108,-15.754,238.288,-967.9034889,-32.89,-95.79548894,-17.136,1586.58,-477.13,631.862
21-01-05,-178.145,-468.871,-872.653,-15.765,238.404,-968.5141817,-32.925,-95.86118174,-17.16,1587.409,-477.404,632.173
22-01-05,-178.258,-469.156,-873.198,-15.776,238.52,-969.1248745,-32.96,-95.92687455,-17.184,1588.238,-477.678,632.484
23-01-05,-178.371,-469.441,-873.743,-15.787,238.636,-969.7355674,-32.995,-95.99256735,-17.208,1589.067,-477.952,632.795
24-01-05,-178.484,-469.726,-874.288,-15.798,238.752,-970.3462602,-33.03,-96.05826016,-17.232,1589.896,-478.226,633.106
25-01-05,-178.597,-470.011,-874.833,-15.809,238.868,-970.956953,-33.065,-96.12395296,-17.256,1590.725,-478.5,633.417
26-01-05,-178.71,-470.296,-875.378,-15.82,238.984,-971.5676458,-33.1,-96.18964577,-17.28,1591.554,-478.774,633.728
27-01-05,-178.823,-470.581,-875.923,-15.831,239.1,-972.1783386,-33.135,-96.25533857,-17.304,1592.383,-479.048,634.039
28-01-05,-178.936,-470.866,-876.468,-15.842,239.216,-972.7890314,-33.17,-96.32103138,-17.328,1593.212,-479.322,634.35
29-01-05,-179.049,-471.151,-877.013,-15.853,239.332,-973.3997242,-33.205,-96.38672418,-17.352,1594.041,-479.596,634.661
30-01-05,-179.162,-471.436,-877.558,-15.864,239.448,-974.010417,-33.24,-96.45241699,-17.376,1594.87,-479.87,634.972
31-01-05,-179.275,-471.721,-878.103,-15.875,239.564,-974.6211098,-33.275,-96.51810979,-17.4,1595.699,-480.144,635.283
01-02-05,-179.388,-472.006,-878.648,-15.886,239.68,-975.2318026,-33.31,-96.5838026,-17.424,1596.528,-480.418,635.594
02-02-05,-179.501,-472.291,-879.193,-15.897,239.796,-975.8424954,-33.345,-96.6494954,-17.448,1597.357,-480.692,635.905
03-02-05,-179.614,-472.576,-879.738,-15.908,239.912,-976.4531882,-33.38,-96.71518821,-17.472,1598.186,-480.966,636.216
04-02-05,-179.727,-472.861,-880.283,-15.919,240.028,-977.063881,-33.415,-96.78088101,-17.496,1599.015,-481.24,636.527
05-02-05,-179.84,-473.146,-880.828,-15.93,240.144,-977.6745738,-33.45,-96.84657382,-17.52,1599.844,-481.514,636.838
06-02-05,-179.953,-473.431,-881.373,-15.941,240.26,-978.2852666,-33.485,-96.91226662,-17.544,1600.673,-481.788,637.149
07-02-05,-180.066,-473.716,-881.918,-15.952,240.376,-978.8959594,-33.52,-96.97795943,-17.568,1601.502,-482.062,637.46
08-02-05,-180.179,-474.001,-882.463,-15.963,240.492,-979.5066522,-33.555,-97.04365223,-17.592,1602.331,-482.336,637.771
09-02-05,-180.292,-474.286,-883.008,-15.974,240.608,-980.117345,-33.59,-97.10934504,-17.616,1603.16,-482.61,638.082
10-02-05,-180.405,-474.571,-883.553,-15.985,240.724,-980.7280378,-33.625,-97.17503784,-17.64,1603.989,-482.884,638.393
11-02-05,-180.518,-474.856,-884.098,-15.996,240.84,-981.3387306,-33.66,-97.24073065,-17.664,1604.818,-483.158,638.704
12-02-05,-180.631,-475.141,-884.643,-16.007,240.956,-981.9494235,-33.695,-97.30642345,-17.688,1605.647,-483.432,639.015
13-02-05,-180.744,-475.426,-885.188,-16.018,241.072,-982.5601163,-33.73,-97.37211626,-17.712,1606.476,-483.706,639.326
14-02-05,-180.857,-475.711,-885.733,-16.029,241.188,-983.1708091,-33.765,-97.43780906,-17.736,1607.305,-483.98,639.637
15-02-05,-180.97,-475.996,-886.278,-16.04,241.304,-983.7815019,-33.8,-97.50350187,-17.76,1608.134,-484.254,639.948
16-02-05,-181.083,-476.281,-886.823,-16.051,241.42,-984.3921947,-33.835,-97.56919467,-17.784,1608.963,-484.528,640.259
17-02-05,-181.196,-476.566,-887.368,-16.062,241.536,-985.0028875,-33.87,-97.63488748,-17.808,1609.792,-484.802,640.57
18-02-05,-181.309,-476.851,-887.913,-16.073,241.652,-985.6135803,-33.905,-97.70058028,-17.832,1610.621,-485.076,640.881
19-02-05,-181.422,-477.136,-888.458,-16.084,241.768,-986.2242731,-33.94,-97.76627309,-17.856,1611.45,-485.35,641.192
20-02-05,-181.535,-477.421,-889.003,-16.095,241.884,-986.8349659,-33.975,-97.83196589,-17.88,1612.279,-485.624,641.503
21-02-05,-181.648,-477.706,-889.548,-16.106,242,-987.4456587,-34.01,-97.8976587,-17.904,1613.108,-485.898,641.814
22-02-05,-181.761,-477.991,-890.093,-16.117,242.116,-988.0563515,-34.045,-97.9633515,-17.928,1613.937,-486.172,642.125
23-02-05,-181.874,-478.276,-890.638,-16.128,242.232,-988.6670443,-34.08,-98.02904431,-17.952,1614.766,-486.446,642.436
24-02-05,-181.987,-478.561,-891.183,-16.139,242.348,-989.2777371,-34.115,-98.09473711,-17.976,1615.595,-486.72,642.747
25-02-05,-182.1,-478.846,-891.728,-16.15,242.464,-989.8884299,-34.15,-98.16042992,-18,1616.424,-486.994,643.058
26-02-05,-182.213,-479.131,-892.273,-16.161,242.58,-990.4991227,-34.185,-98.22612272,-18.024,1617.253,-487.268,643.369
27-02-05,-182.326,-479.416,-892.818,-16.172,242.696,-991.1098155,-34.22,-98.29181553,-18.048,1618.082,-487.542,643.68
28-02-05,-182.439,-479.701,-893.363,-16.183,242.812,-991.7205083,-34.255,-98.35750833,-18.072,1618.911,-487.816,643.991
01-03-05,-182.552,-479.986,-893.908,-16.194,242.928,-992.3312011,-34.29,-98.42320114,-18.096,1619.74,-488.09,644.302
02-03-05,-182.665,-480.271,-894.453,-16.205,243.044,-992.9418939,-34.325,-98.48889394,-18.12,1620.569,-488.364,644.613
03-03-05,-182.778,-480.556,-894.998,-16.216,243.16,-993.5525867,-34.36,-98.55458675,-18.144,1621.398,-488.638,644.924
04-03-05,-182.891,-480.841,-895.543,-16.227,243.276,-994.1632796,-34.395,-98.62027955,-18.168,1622.227,-488.912,645.235
05-03-05,-183.004,-481.126,-896.088,-16.238,243.392,-994.7739724,-34.43,-98.68597236,-18.192,1623.056,-489.186,645.546
06-03-05,-183.117,-481.411,-896.633,-16.249,243.508,-995.3846652,-34.465,-98.75166516,-18.216,1623.885,-489.46,645.857
07-03-05,-183.23,-481.696,-897.178,-16.26,243.624,-995.995358,-34.5,-98.81735797,-18.24,1624.714,-489.734,646.168
08-03-05,-183.343,-481.981,-897.723,-16.271,243.74,-996.6060508,-34.535,-98.88305077,-18.264,1625.543,-490.008,646.479
09-03-05,-183.456,-482.266,-898.268,-16.282,243.856,-997.2167436,-34.57,-98.94874358,-18.288,1626.372,-490.282,646.79
10-03-05,-183.569,-482.551,-898.813,-16.293,243.972,-997.8274364,-34.605,-99.01443638,-18.312,1627.201,-490.556,647.101
11-03-05,-183.682,-482.836,-899.358,-16.304,244.088,-998.4381292,-34.64,-99.08012919,-18.336,1628.03,-490.83,647.412
12-03-05,-183.795,-483.121,-899.903,-16.315,244.204,-999.048822,-34.675,-99.14582199,-18.36,1628.859,-491.104,647.723
13-03-05,-183.908,-483.406,-900.448,-16.326,244.32,-999.6595148,-34.71,-99.2115148,-18.384,1629.688,-491.378,648.034
14-03-05,-184.021,-483.691,-900.993,-16.337,244.436,-1000.270208,-34.745,-99.2772076,-18.408,1630.517,-491.652,648.345
15-03-05,-184.134,-483.976,-901.538,-16.348,244.552,-1000.8809,-34.78,-99.34290041,-18.432,1631.346,-491.926,648.656
16-03-05,-184.247,-484.261,-902.083,-16.359,244.668,-1001.491593,-34.815,-99.40859321,-18.456,1632.175,-492.2,648.967
17-03-05,-184.36,-484.546,-902.628,-16.37,244.784,-1002.102286,-34.85,-99.47428602,-18.48,1633.004,-492.474,649.278
18-03-05,-184.473,-484.831,-903.173,-16.381,244.9,-1002.712979,-34.885,-99.53997882,-18.504,1633.833,-492.748,649.589
19-03-05,-184.586,-485.116,-903.718,-16.392,245.016,-1003.323672,-34.92,-99.60567163,-18.528,1634.662,-493.022,649.9
20-03-05,-184.699,-485.401,-904.263,-16.403,245.132,-1003.934364,-34.955,-99.67136443,-18.552,1635.491,-493.296,650.211
21-03-05,-184.812,-485.686,-904.808,-16.414,245.248,-1004.545057,-34.99,-99.73705724,-18.576,1636.32,-493.57,650.522
22-03-05,-184.925,-485.971,-905.353,-16.425,245.364,-1005.15575,-35.025,-99.80275004,-18.6,1637.149,-493.844,650.833
23-03-05,-185.038,-486.256,-905.898,-16.436,245.48,-1005.766443,-35.06,-99.86844285,-18.624,1637.978,-494.118,651.144
24-03-05,-185.151,-486.541,-906.443,-16.447,245.596,-1006.377136,-35.095,-99.93413565,-18.648,1638.807,-494.392,651.455
25-03-05,-185.264,-486.826,-906.988,-16.458,245.712,-1006.987828,-35.13,-99.99982846,-18.672,1639.636,-494.666,651.766
26-03-05,-185.377,-487.111,-907.533,-16.469,245.828,-1007.598521,-35.165,-100.0655213,-18.696,1640.465,-494.94,652.077
27-03-05,-185.49,-487.396,-908.078,-16.48,245.944,-1008.209214,-35.2,-100.1312141,-18.72,1641.294,-495.214,652.388
28-03-05,-185.603,-487.681,-908.623,-16.491,246.06,-1008.819907,-35.235,-100.1969069,-18.744,1642.123,-495.488,652.699
29-03-05,-185.716,-487.966,-909.168,-16.502,246.176,-1009.4306,-35.27,-100.2625997,-18.768,1642.952,-495.762,653.01
30-03-05,-185.829,-488.251,-909.713,-16.513,246.292,-1010.041292,-35.305,-100.3282925,-18.792,1643.781,-496.036,653.321
31-03-05,-185.942,-488.536,-910.258,-16.524,246.408,-1010.651985,-35.34,-100.3939853,-18.816,1644.61,-496.31,653.632
01-04-05,-186.055,-488.821,-910.803,-16.535,246.524,-1011.262678,-35.375,-100.4596781,-18.84,1645.439,-496.584,653.943
02-04-05,-186.168,-489.106,-911.348,-16.546,246.64,-1011.873371,-35.41,-100.5253709,-18.864,1646.268,-496.858,654.254
03-04-05,-186.281,-489.391,-911.893,-16.557,246.756,-1012.484064,-35.445,-100.5910637,-18.888,1647.097,-497.132,654.565
04-04-05,-186.394,-489.676,-912.438,-16.568,246.872,-1013.094757,-35.48,-100.6567565,-18.912,1647.926,-497.406,654.876
05-04-05,-186.507,-489.961,-912.983,-16.579,246.988,-1013.705449,-35.515,-100.7224493,-18.936,1648.755,-497.68,655.187
06-04-05,-186.62,-490.246,-913.528,-16.59,247.104,-1014.316142,-35.55,-100.7881421,-18.96,1649.584,-497.954,655.498
07-04-05,-186.733,-490.531,-914.073,-16.601,247.22,-1014.926835,-35.585,-100.8538349,-18.984,1650.413,-498.228,655.809
08-04-05,-186.846,-490.816,-914.618,-16.612,247.336,-1015.537528,-35.62,-100.9195277,-19.008,1651.242,-498.502,656.12
09-04-05,-186.959,-491.101,-915.163,-16.623,247.452,-1016.148221,-35.655,-100.9852205,-19.032,1652.071,-498.776,656.431
10-04-05,-187.072,-491.386,-915.708,-16.634,247.568,-1016.758913,-35.69,-101.0509133,-19.056,1652.9,-499.05,656.742
11-04-05,-187.185,-491.671,-916.253,-16.645,247.684,-1017.369606,-35.725,-101.1166061,-19.08,1653.729,-499.324,657.053
12-04-05,-187.298,-491.956,-916.798,-16.656,247.8,-1017.980299,-35.76,-101.1822989,-19.104,1654.558,-499.598,657.364
13-04-05,-187.411,-492.241,-917.343,-16.667,247.916,-1018.590992,-35.795,-101.2479918,-19.128,1655.387,-499.872,657.675
14-04-05,-187.524,-492.526,-917.888,-16.678,248.032,-1019.201685,-35.83,-101.3136846,-19.152,1656.216,-500.146,657.986
15-04-05,-187.637,-492.811,-918.433,-16.689,248.148,-1019.812377,-35.865,-101.3793774,-19.176,1657.045,-500.42,658.297
16-04-05,-187.75,-493.096,-918.978,-16.7,248.264,-1020.42307,-35.9,-101.4450702,-19.2,1657.874,-500.694,658.608
17-04-05,-187.863,-493.381,-919.523,-16.711,248.38,-1021.033763,-35.935,-101.510763,-19.224,1658.703,-500.968,658.919
18-04-05,-187.976,-493.666,-920.068,-16.722,248.496,-1021.644456,-35.97,-101.5764558,-19.248,1659.532,-501.242,659.23
19-04-05,-188.089,-493.951,-920.613,-16.733,248.612,-1022.255149,-36.005,-101.6421486,-19.272,1660.361,-501.516,659.541
20-04-05,-188.202,-494.236,-921.158,-16.744,248.728,-1022.865841,-36.04,-101.7078414,-19.296,1661.19,-501.79,659.852
21-04-05,-188.315,-494.521,-921.703,-16.755,248.844,-1023.476534,-36.075,-101.7735342,-19.32,1662.019,-502.064,660.163
22-04-05,-188.428,-494.806,-922.248,-16.766,248.96,-1024.087227,-36.11,-101.839227,-19.344,1662.848,-502.338,660.474
23-04-05,-188.541,-495.091,-922.793,-16.777,249.076,-1024.69792,-36.145,-101.9049198,-19.368,1663.677,-502.612,660.785
24-04-05,-188.654,-495.376,-923.338,-16.788,249.192,-1025.308613,-36.18,-101.9706126,-19.392,1664.506,-502.886,661.096
25-04-05,-188.767,-495.661,-923.883,-16.799,249.308,-1025.919305,-36.215,-102.0363054,-19.416,1665.335,-503.16,661.407
26-04-05,-188.88,-495.946,-924.428,-16.81,249.424,-1026.529998,-36.25,-102.1019982,-19.44,1666.164,-503.434,661.718
27-04-05,-188.993,-496.231,-924.973,-16.821,249.54,-1027.140691,-36.285,-102.167691,-19.464,1666.993,-503.708,662.029
28-04-05,-189.106,-496.516,-925.518,-16.832,249.656,-1027.751384,-36.32,-102.2333838,-19.488,1667.822,-503.982,662.34
29-04-05,-189.219,-496.801,-926.063,-16.843,249.772,-1028.362077,-36.355,-102.2990766,-19.512,1668.651,-504.256,662.651
30-04-05,-189.332,-497.086,-926.608,-16.854,249.888,-1028.972769,-36.39,-102.3647694,-19.536,1669.48,-504.53,662.962
01-05-05,-189.445,-497.371,-927.153,-16.865,250.004,-1029.583462,-36.425,-102.4304622,-19.56,1670.309,-504.804,663.273
02-05-05,-189.558,-497.656,-927.698,-16.876,250.12,-1030.194155,-36.46,-102.496155,-19.584,1671.138,-505.078,663.584
03-05-05,-189.671,-497.941,-928.243,-16.887,250.236,-1030.804848,-36.495,-102.5618479,-19.608,1671.967,-505.352,663.895
04-05-05,-189.784,-498.226,-928.788,-16.898,250.352,-1031.415541,-36.53,-102.6275407,-19.632,1672.796,-505.626,664.206
05-05-05,-189.897,-498.511,-929.333,-16.909,250.468,-1032.026233,-36.565,-102.6932335,-19.656,1673.625,-505.9,664.517
06-05-05,-190.01,-498.796,-929.878,-16.92,250.584,-1032.636926,-36.6,-102.7589263,-19.68,1674.454,-506.174,664.828
07-05-05,-190.123,-499.081,-930.423,-16.931,250.7,-1033.247619,-36.635,-102.8246191,-19.704,1675.283,-506.448,665.139
08-05-05,-190.236,-499.366,-930.968,-16.942,250.816,-1033.858312,-36.67,-102.8903119,-19.728,1676.112,-506.722,665.45
09-05-05,-190.349,-499.651,-931.513,-16.953,250.932,-1034.469005,-36.705,-102.9560047,-19.752,1676.941,-506.996,665.761
10-05-05,-190.462,-499.936,-932.058,-16.964,251.048,-1035.079697,-36.74,-103.0216975,-19.776,1677.77,-507.27,666.072
11-05-05,-190.575,-500.221,-932.603,-16.975,251.164,-1035.69039,-36.775,-103.0873903,-19.8,1678.599,-507.544,666.383
12-05-05,-190.688,-500.506,-933.148,-16.986,251.28,-1036.301083,-36.81,-103.1530831,-19.824,1679.428,-507.818,666.694
13-05-05,-190.801,-500.791,-933.693,-16.997,251.396,-1036.911776,-36.845,-103.2187759,-19.848,1680.257,-508.092,667.005
14-05-05,-190.914,-501.076,-934.238,-17.008,251.512,-1037.522469,-36.88,-103.2844687,-19.872,1681.086,-508.366,667.316
15-05-05,-191.027,-501.361,-934.783,-17.019,251.628,-1038.133162,-36.915,-103.3501615,-19.896,1681.915,-508.64,667.627
16-05-05,-191.14,-501.646,-935.328,-17.03,251.744,-1038.743854,-36.95,-103.4158543,-19.92,1682.744,-508.914,667.938
17-05-05,-191.253,-501.931,-935.873,-17.041,251.86,-1039.354547,-36.985,-103.4815471,-19.944,1683.573,-509.188,668.249
18-05-05,-191.366,-502.216,-936.418,-17.052,251.976,-1039.96524,-37.02,-103.5472399,-19.968,1684.402,-509.462,668.56
19-05-05,-191.479,-502.501,-936.963,-17.063,252.092,-1040.575933,-37.055,-103.6129327,-19.992,1685.231,-509.736,668.871
20-05-05,-191.592,-502.786,-937.508,-17.074,252.208,-1041.186626,-37.09,-103.6786255,-20.016,1686.06,-510.01,669.182
21-05-05,-191.705,-503.071,-938.053,-17.085,252.324,-1041.797318,-37.125,-103.7443183,-20.04,1686.889,-510.284,669.493
22-05-05,-191.818,-503.356,-938.598,-17.096,252.44,-1042.408011,-37.16,-103.8100111,-20.064,1687.718,-510.558,669.804
23-05-05,-191.931,-503.641,-939.143,-17.107,252.556,-1043.018704,-37.195,-103.8757039,-20.088,1688.547,-510.832,670.115
24-05-05,-192.044,-503.926,-939.688,-17.118,252.672,-1043.629397,-37.23,-103.9413968,-20.112,1689.376,-511.106,670.426
25-05-05,-192.157,-504.211,-940.233,-17.129,252.788,-1044.24009,-37.265,-104.0070896,-20.136,1690.205,-511.38,670.737
26-05-05,-192.27,-504.496,-940.778,-17.14,252.904,-1044.850782,-37.3,-104.0727824,-20.16,1691.034,-511.654,671.048
27-05-05,-192.383,-504.781,-941.323,-17.151,253.02,-1045.461475,-37.335,-104.1384752,-20.184,1691.863,-511.928,671.359
28-05-05,-192.496,-505.066,-941.868,-17.162,253.136,-1046.072168,-37.37,-104.204168,-20.208,1692.692,-512.202,671.67
29-05-05,-192.609,-505.351,-942.413,-17.173,253.252,-1046.682861,-37.405,-104.2698608,-20.232,1693.521,-512.476,671.981
30-05-05,-192.722,-505.636,-942.958,-17.184,253.368,-1047.293554,-37.44,-104.3355536,-20.256,1694.35,-512.75,672.292
31-05-05,-192.835,-505.921,-943.503,-17.195,253.484,-1047.904246,-37.475,-104.4012464,-20.28,1695.179,-513.024,672.603
01-06-05,-192.948,-506.206,-944.048,-17.206,253.6,-1048.514939,-37.51,-104.4669392,-20.304,1696.008,-513.298,672.914
02-06-05,-193.061,-506.491,-944.593,-17.217,253.716,-1049.125632,-37.545,-104.532632,-20.328,1696.837,-513.572,673.225
03-06-05,-193.174,-506.776,-945.138,-17.228,253.832,-1049.736325,-37.58,-104.5983248,-20.352,1697.666,-513.846,673.536
04-06-05,-193.287,-507.061,-945.683,-17.239,253.948,-1050.347018,-37.615,-104.6640176,-20.376,1698.495,-514.12,673.847
05-06-05,-193.4,-507.346,-946.228,-17.25,254.064,-1050.95771,-37.65,-104.7297104,-20.4,1699.324,-514.394,674.158
06-06-05,-193.513,-507.631,-946.773,-17.261,254.18,-1051.568403,-37.685,-104.7954032,-20.424,1700.153,-514.668,674.469
07-06-05,-193.626,-507.916,-947.318,-17.272,254.296,-1052.179096,-37.72,-104.861096,-20.448,1700.982,-514.942,674.78
08-06-05,-193.739,-508.201,-947.863,-17.283,254.412,-1052.789789,-37.755,-104.9267888,-20.472,1701.811,-515.216,675.091
