date,Ozone
10/23/2017,0.032840979
10/24/2017,0.032844145
10/25/2017,0.03284731
10/26/2017,0.032850476
10/27/2017,0.032853641
10/28/2017,0.032856806
10/29/2017,0.032859972
10/30/2017,0.032863137
10/31/2017,0.032866303
11/1/2017,0.032869468
11/2/2017,0.032872634
11/3/2017,0.032875799
11/4/2017,0.032878964
11/5/2017,0.03288213
11/6/2017,0.032885295
11/7/2017,0.032888461
11/8/2017,0.032891626
11/9/2017,0.032894792
11/10/2017,0.032897957
11/11/2017,0.032901122
11/12/2017,0.032904288
11/13/2017,0.032907453
11/14/2017,0.032910619
11/15/2017,0.032913784
11/16/2017,0.03291695
11/17/2017,0.032920115
11/18/2017,0.03292328
11/19/2017,0.032926446
11/20/2017,0.032929611
11/21/2017,0.032932777
11/22/2017,0.032935942
11/23/2017,0.032939108
11/24/2017,0.032942273
11/25/2017,0.032945438
11/26/2017,0.032948604
11/27/2017,0.032951769
11/28/2017,0.032954935
11/29/2017,0.0329581
11/30/2017,0.032961266
12/1/2017,0.032964431
12/2/2017,0.032967596
12/3/2017,0.032970762
12/4/2017,0.032973927
12/5/2017,0.032977093
12/6/2017,0.032980258
12/7/2017,0.032983424
12/8/2017,0.032986589
12/9/2017,0.032989754
12/10/2017,0.03299292
12/11/2017,0.032996085
12/12/2017,0.032999251
12/13/2017,0.033002416
12/14/2017,0.033005582
12/15/2017,0.033008747
12/16/2017,0.033011912
12/17/2017,0.033015078
12/18/2017,0.033018243
12/19/2017,0.033021409
12/20/2017,0.033024574
12/21/2017,0.03302774
12/22/2017,0.033030905
12/23/2017,0.03303407
12/24/2017,0.033037236
12/25/2017,0.033040401
12/26/2017,0.033043567
12/27/2017,0.033046732
12/28/2017,0.033049898
12/29/2017,0.033053063
12/30/2017,0.033056228
12/31/2017,0.033059394
1/1/2018,0.033062559
1/2/2018,0.033065725
1/3/2018,0.03306889
1/4/2018,0.033072056
1/5/2018,0.033075221
1/6/2018,0.033078386
1/7/2018,0.033081552
1/8/2018,0.033084717
1/9/2018,0.033087883
1/10/2018,0.033091048
1/11/2018,0.033094214
1/12/2018,0.033097379
1/13/2018,0.033100544
1/14/2018,0.03310371
1/15/2018,0.033106875
1/16/2018,0.033110041
1/17/2018,0.033113206
1/18/2018,0.033116372
1/19/2018,0.033119537
1/20/2018,0.033122702
1/21/2018,0.033125868
1/22/2018,0.033129033
1/23/2018,0.033132199
1/24/2018,0.033135364
1/25/2018,0.03313853
1/26/2018,0.033141695
1/27/2018,0.03314486
1/28/2018,0.033148026
1/29/2018,0.033151191
1/30/2018,0.033154357
1/31/2018,0.033157522
2/1/2018,0.033160688
2/2/2018,0.033163853
2/3/2018,0.033167018
2/4/2018,0.033170184
2/5/2018,0.033173349
2/6/2018,0.033176515
2/7/2018,0.03317968
2/8/2018,0.033182846
2/9/2018,0.033186011
2/10/2018,0.033189176
2/11/2018,0.033192342
2/12/2018,0.033195507
2/13/2018,0.033198673
2/14/2018,0.033201838
2/15/2018,0.033205004
2/16/2018,0.033208169
2/17/2018,0.033211334
2/18/2018,0.0332145
2/19/2018,0.033217665
2/20/2018,0.033220831
2/21/2018,0.033223996
2/22/2018,0.033227162
2/23/2018,0.033230327
2/24/2018,0.033233492
2/25/2018,0.033236658
2/26/2018,0.033239823
2/27/2018,0.033242989
2/28/2018,0.033246154
3/1/2018,0.03324932
3/2/2018,0.033252485
3/3/2018,0.03325565
3/4/2018,0.033258816
3/5/2018,0.033261981
3/6/2018,0.033265147
3/7/2018,0.033268312
3/8/2018,0.033271478
3/9/2018,0.033274643
3/10/2018,0.033277808
3/11/2018,0.033280974
3/12/2018,0.033284139
3/13/2018,0.033287305
3/14/2018,0.03329047
3/15/2018,0.033293636
3/16/2018,0.033296801
3/17/2018,0.033299966
3/18/2018,0.033303132
3/19/2018,0.033306297
3/20/2018,0.033309463
3/21/2018,0.033312628
3/22/2018,0.033315793
3/23/2018,0.033318959
3/24/2018,0.033322124
3/25/2018,0.03332529
3/26/2018,0.033328455
3/27/2018,0.033331621
3/28/2018,0.033334786
3/29/2018,0.033337951
3/30/2018,0.033341117
3/31/2018,0.033344282
4/1/2018,0.033347448
4/2/2018,0.033350613
4/3/2018,0.033353779
4/4/2018,0.033356944
4/5/2018,0.033360109
4/6/2018,0.033363275
4/7/2018,0.03336644
4/8/2018,0.033369606
4/9/2018,0.033372771
4/10/2018,0.033375937
4/11/2018,0.033379102
4/12/2018,0.033382267
4/13/2018,0.033385433
4/14/2018,0.033388598
4/15/2018,0.033391764
4/16/2018,0.033394929
4/17/2018,0.033398095
4/18/2018,0.03340126
4/19/2018,0.033404425
4/20/2018,0.033407591
4/21/2018,0.033410756
4/22/2018,0.033413922
4/23/2018,0.033417087
4/24/2018,0.033420253
4/25/2018,0.033423418
4/26/2018,0.033426583
4/27/2018,0.033429749
4/28/2018,0.033432914
4/29/2018,0.03343608
4/30/2018,0.033439245
5/1/2018,0.033442411
5/2/2018,0.033445576
5/3/2018,0.033448741
5/4/2018,0.033451907
5/5/2018,0.033455072
5/6/2018,0.033458238
5/7/2018,0.033461403
5/8/2018,0.033464569
5/9/2018,0.033467734
5/10/2018,0.033470899
5/11/2018,0.033474065
5/12/2018,0.03347723
5/13/2018,0.033480396
5/14/2018,0.033483561
5/15/2018,0.033486727
5/16/2018,0.033489892
5/17/2018,0.033493057
5/18/2018,0.033496223
5/19/2018,0.033499388
5/20/2018,0.033502554
5/21/2018,0.033505719
5/22/2018,0.033508885
5/23/2018,0.03351205
5/24/2018,0.033515215
5/25/2018,0.033518381
5/26/2018,0.033521546
5/27/2018,0.033524712
5/28/2018,0.033527877
5/29/2018,0.033531043
5/30/2018,0.033534208
5/31/2018,0.033537373
6/1/2018,0.033540539
6/2/2018,0.033543704
6/3/2018,0.03354687
6/4/2018,0.033550035
6/5/2018,0.033553201
6/6/2018,0.033556366
6/7/2018,0.033559531
6/8/2018,0.033562697
6/9/2018,0.033565862
6/10/2018,0.033569028
6/11/2018,0.033572193
6/12/2018,0.033575359
6/13/2018,0.033578524
6/14/2018,0.033581689
6/15/2018,0.033584855
6/16/2018,0.03358802
6/17/2018,0.033591186
6/18/2018,0.033594351
6/19/2018,0.033597517
6/20/2018,0.033600682
6/21/2018,0.033603847
6/22/2018,0.033607013
6/23/2018,0.033610178
6/24/2018,0.033613344
6/25/2018,0.033616509
6/26/2018,0.033619675
6/27/2018,0.03362284
6/28/2018,0.033626005
6/29/2018,0.033629171
6/30/2018,0.033632336
7/1/2018,0.033635502
7/2/2018,0.033638667
7/3/2018,0.033641833
7/4/2018,0.033644998
7/5/2018,0.033648163
7/6/2018,0.033651329
7/7/2018,0.033654494
7/8/2018,0.03365766
7/9/2018,0.033660825
7/10/2018,0.033663991
7/11/2018,0.033667156
7/12/2018,0.033670321
7/13/2018,0.033673487
7/14/2018,0.033676652
7/15/2018,0.033679818
7/16/2018,0.033682983
7/17/2018,0.033686149
7/18/2018,0.033689314
7/19/2018,0.033692479
7/20/2018,0.033695645
7/21/2018,0.03369881
7/22/2018,0.033701976
7/23/2018,0.033705141
7/24/2018,0.033708307
7/25/2018,0.033711472
7/26/2018,0.033714637
7/27/2018,0.033717803
7/28/2018,0.033720968
7/29/2018,0.033724134
7/30/2018,0.033727299
7/31/2018,0.033730465
8/1/2018,0.03373363
8/2/2018,0.033736795
8/3/2018,0.033739961
8/4/2018,0.033743126
8/5/2018,0.033746292
8/6/2018,0.033749457
8/7/2018,0.033752623
8/8/2018,0.033755788
8/9/2018,0.033758953
8/10/2018,0.033762119
8/11/2018,0.033765284
8/12/2018,0.03376845
8/13/2018,0.033771615
8/14/2018,0.033774781
8/15/2018,0.033777946
8/16/2018,0.033781111
8/17/2018,0.033784277
8/18/2018,0.033787442
8/19/2018,0.033790608
8/20/2018,0.033793773
8/21/2018,0.033796939
8/22/2018,0.033800104
8/23/2018,0.033803269
8/24/2018,0.033806435
8/25/2018,0.0338096
8/26/2018,0.033812766
8/27/2018,0.033815931
8/28/2018,0.033819097
8/29/2018,0.033822262
8/30/2018,0.033825427
8/31/2018,0.033828593
9/1/2018,0.033831758
9/2/2018,0.033834924
9/3/2018,0.033838089
9/4/2018,0.033841255
9/5/2018,0.03384442
9/6/2018,0.033847585
9/7/2018,0.033850751
9/8/2018,0.033853916
9/9/2018,0.033857082
9/10/2018,0.033860247
9/11/2018,0.033863413
9/12/2018,0.033866578
9/13/2018,0.033869743
9/14/2018,0.033872909
9/15/2018,0.033876074
9/16/2018,0.03387924
9/17/2018,0.033882405
9/18/2018,0.033885571
9/19/2018,0.033888736
9/20/2018,0.033891901
9/21/2018,0.033895067
9/22/2018,0.033898232
9/23/2018,0.033901398
9/24/2018,0.033904563
9/25/2018,0.033907729
9/26/2018,0.033910894
9/27/2018,0.033914059
9/28/2018,0.033917225
9/29/2018,0.03392039
9/30/2018,0.033923556
10/1/2018,0.033926721
10/2/2018,0.033929887
10/3/2018,0.033933052
10/4/2018,0.033936217
10/5/2018,0.033939383
10/6/2018,0.033942548
10/7/2018,0.033945714
10/8/2018,0.033948879
10/9/2018,0.033952045
10/10/2018,0.03395521
10/11/2018,0.033958375
10/12/2018,0.033961541
10/13/2018,0.033964706
10/14/2018,0.033967872
10/15/2018,0.033971037
10/16/2018,0.033974203
10/17/2018,0.033977368
10/18/2018,0.033980533
10/19/2018,0.033983699
10/20/2018,0.033986864
10/21/2018,0.03399003
10/22/2018,0.033993195
10/23/2018,0.033996361
10/24/2018,0.033999526
10/25/2018,0.034002691
10/26/2018,0.034005857
10/27/2018,0.034009022
10/28/2018,0.034012188
10/29/2018,0.034015353
10/30/2018,0.034018519
10/31/2018,0.034021684
11/1/2018,0.034024849
11/2/2018,0.034028015
11/3/2018,0.03403118
11/4/2018,0.034034346
11/5/2018,0.034037511
11/6/2018,0.034040677
11/7/2018,0.034043842
11/8/2018,0.034047007
11/9/2018,0.034050173
11/10/2018,0.034053338
11/11/2018,0.034056504
11/12/2018,0.034059669
11/13/2018,0.034062835
11/14/2018,0.034066
11/15/2018,0.034069165
11/16/2018,0.034072331
11/17/2018,0.034075496
11/18/2018,0.034078662
11/19/2018,0.034081827
11/20/2018,0.034084993
11/21/2018,0.034088158
11/22/2018,0.034091323
11/23/2018,0.034094489
11/24/2018,0.034097654
11/25/2018,0.03410082
11/26/2018,0.034103985
11/27/2018,0.034107151
11/28/2018,0.034110316
11/29/2018,0.034113481
11/30/2018,0.034116647
12/1/2018,0.034119812
12/2/2018,0.034122978
12/3/2018,0.034126143
12/4/2018,0.034129308
12/5/2018,0.034132474
12/6/2018,0.034135639
12/7/2018,0.034138805
12/8/2018,0.03414197
12/9/2018,0.034145136
12/10/2018,0.034148301
12/11/2018,0.034151466
12/12/2018,0.034154632
12/13/2018,0.034157797
12/14/2018,0.034160963
12/15/2018,0.034164128
12/16/2018,0.034167294
12/17/2018,0.034170459
12/18/2018,0.034173624
12/19/2018,0.03417679
12/20/2018,0.034179955
12/21/2018,0.034183121
12/22/2018,0.034186286
12/23/2018,0.034189452
12/24/2018,0.034192617
12/25/2018,0.034195782
12/26/2018,0.034198948
12/27/2018,0.034202113
12/28/2018,0.034205279
12/29/2018,0.034208444
12/30/2018,0.03421161
12/31/2018,0.034214775
1/1/2019,0.03421794
1/2/2019,0.034221106
1/3/2019,0.034224271
1/4/2019,0.034227437
1/5/2019,0.034230602
1/6/2019,0.034233768
1/7/2019,0.034236933
1/8/2019,0.034240098
1/9/2019,0.034243264
1/10/2019,0.034246429
1/11/2019,0.034249595
1/12/2019,0.03425276
1/13/2019,0.034255926
1/14/2019,0.034259091
1/15/2019,0.034262256
1/16/2019,0.034265422
1/17/2019,0.034268587
1/18/2019,0.034271753
1/19/2019,0.034274918
1/20/2019,0.034278084
1/21/2019,0.034281249
1/22/2019,0.034284414
1/23/2019,0.03428758
1/24/2019,0.034290745
1/25/2019,0.034293911
1/26/2019,0.034297076
1/27/2019,0.034300242
1/28/2019,0.034303407
1/29/2019,0.034306572
1/30/2019,0.034309738
1/31/2019,0.034312903
2/1/2019,0.034316069
2/2/2019,0.034319234
2/3/2019,0.0343224
2/4/2019,0.034325565
2/5/2019,0.03432873
2/6/2019,0.034331896
2/7/2019,0.034335061
2/8/2019,0.034338227
2/9/2019,0.034341392
2/10/2019,0.034344558
2/11/2019,0.034347723
2/12/2019,0.034350888
2/13/2019,0.034354054
2/14/2019,0.034357219
2/15/2019,0.034360385
2/16/2019,0.03436355
2/17/2019,0.034366716
2/18/2019,0.034369881
2/19/2019,0.034373046
2/20/2019,0.034376212
2/21/2019,0.034379377
2/22/2019,0.034382543
2/23/2019,0.034385708
2/24/2019,0.034388874
2/25/2019,0.034392039
2/26/2019,0.034395204
2/27/2019,0.03439837
2/28/2019,0.034401535
3/1/2019,0.034404701
3/2/2019,0.034407866
3/3/2019,0.034411032
3/4/2019,0.034414197
3/5/2019,0.034417362
3/6/2019,0.034420528
3/7/2019,0.034423693
3/8/2019,0.034426859
3/9/2019,0.034430024
3/10/2019,0.03443319
3/11/2019,0.034436355
3/12/2019,0.03443952
3/13/2019,0.034442686
3/14/2019,0.034445851
3/15/2019,0.034449017
3/16/2019,0.034452182
3/17/2019,0.034455348
3/18/2019,0.034458513
3/19/2019,0.034461678
3/20/2019,0.034464844
3/21/2019,0.034468009
3/22/2019,0.034471175
3/23/2019,0.03447434
3/24/2019,0.034477506
3/25/2019,0.034480671
3/26/2019,0.034483836
3/27/2019,0.034487002
3/28/2019,0.034490167
3/29/2019,0.034493333
3/30/2019,0.034496498
3/31/2019,0.034499664
4/1/2019,0.034502829
4/2/2019,0.034505994
4/3/2019,0.03450916
4/4/2019,0.034512325
4/5/2019,0.034515491
4/6/2019,0.034518656
4/7/2019,0.034521822
4/8/2019,0.034524987
4/9/2019,0.034528152
4/10/2019,0.034531318
4/11/2019,0.034534483
4/12/2019,0.034537649
4/13/2019,0.034540814
4/14/2019,0.03454398
4/15/2019,0.034547145
4/16/2019,0.03455031
4/17/2019,0.034553476
4/18/2019,0.034556641
4/19/2019,0.034559807
4/20/2019,0.034562972
4/21/2019,0.034566138
4/22/2019,0.034569303
4/23/2019,0.034572468
4/24/2019,0.034575634
4/25/2019,0.034578799
4/26/2019,0.034581965
4/27/2019,0.03458513
4/28/2019,0.034588296
4/29/2019,0.034591461
4/30/2019,0.034594626
5/1/2019,0.034597792
5/2/2019,0.034600957
5/3/2019,0.034604123
5/4/2019,0.034607288
5/5/2019,0.034610454
5/6/2019,0.034613619
5/7/2019,0.034616784
5/8/2019,0.03461995
5/9/2019,0.034623115
5/10/2019,0.034626281
5/11/2019,0.034629446
5/12/2019,0.034632612
5/13/2019,0.034635777
5/14/2019,0.034638942
5/15/2019,0.034642108
5/16/2019,0.034645273
5/17/2019,0.034648439
5/18/2019,0.034651604
5/19/2019,0.03465477
5/20/2019,0.034657935
5/21/2019,0.0346611
5/22/2019,0.034664266
5/23/2019,0.034667431
5/24/2019,0.034670597
5/25/2019,0.034673762
5/26/2019,0.034676928
5/27/2019,0.034680093
5/28/2019,0.034683258
5/29/2019,0.034686424
5/30/2019,0.034689589
5/31/2019,0.034692755
6/1/2019,0.03469592
6/2/2019,0.034699086
6/3/2019,0.034702251
6/4/2019,0.034705416
6/5/2019,0.034708582
6/6/2019,0.034711747
6/7/2019,0.034714913
6/8/2019,0.034718078
6/9/2019,0.034721244
6/10/2019,0.034724409
6/11/2019,0.034727574
6/12/2019,0.03473074
6/13/2019,0.034733905
6/14/2019,0.034737071
6/15/2019,0.034740236
6/16/2019,0.034743402
6/17/2019,0.034746567
6/18/2019,0.034749732
6/19/2019,0.034752898
6/20/2019,0.034756063
6/21/2019,0.034759229
6/22/2019,0.034762394
6/23/2019,0.03476556
6/24/2019,0.034768725
6/25/2019,0.03477189
6/26/2019,0.034775056
6/27/2019,0.034778221
6/28/2019,0.034781387
6/29/2019,0.034784552
6/30/2019,0.034787718
7/1/2019,0.034790883
7/2/2019,0.034794048
7/3/2019,0.034797214
7/4/2019,0.034800379
7/5/2019,0.034803545
7/6/2019,0.03480671
7/7/2019,0.034809876
7/8/2019,0.034813041
7/9/2019,0.034816206
7/10/2019,0.034819372
7/11/2019,0.034822537
7/12/2019,0.034825703
7/13/2019,0.034828868
7/14/2019,0.034832034
7/15/2019,0.034835199
7/16/2019,0.034838364
7/17/2019,0.03484153
7/18/2019,0.034844695
7/19/2019,0.034847861
7/20/2019,0.034851026
7/21/2019,0.034854192
7/22/2019,0.034857357
7/23/2019,0.034860522
7/24/2019,0.034863688
7/25/2019,0.034866853
7/26/2019,0.034870019
7/27/2019,0.034873184
7/28/2019,0.03487635
7/29/2019,0.034879515
7/30/2019,0.03488268
7/31/2019,0.034885846
8/1/2019,0.034889011
8/2/2019,0.034892177
8/3/2019,0.034895342
8/4/2019,0.034898508
8/5/2019,0.034901673
8/6/2019,0.034904838
8/7/2019,0.034908004
8/8/2019,0.034911169
8/9/2019,0.034914335
8/10/2019,0.0349175
8/11/2019,0.034920666
8/12/2019,0.034923831
8/13/2019,0.034926996
8/14/2019,0.034930162
8/15/2019,0.034933327
8/16/2019,0.034936493
8/17/2019,0.034939658
8/18/2019,0.034942824
8/19/2019,0.034945989
8/20/2019,0.034949154
8/21/2019,0.03495232
8/22/2019,0.034955485
8/23/2019,0.034958651
8/24/2019,0.034961816
8/25/2019,0.034964981
8/26/2019,0.034968147
8/27/2019,0.034971312
8/28/2019,0.034974478
8/29/2019,0.034977643
8/30/2019,0.034980809
8/31/2019,0.034983974
9/1/2019,0.034987139
9/2/2019,0.034990305
9/3/2019,0.03499347
9/4/2019,0.034996636
9/5/2019,0.034999801
9/6/2019,0.035002967
9/7/2019,0.035006132
9/8/2019,0.035009297
9/9/2019,0.035012463
9/10/2019,0.035015628
9/11/2019,0.035018794
9/12/2019,0.035021959
9/13/2019,0.035025125
9/14/2019,0.03502829
9/15/2019,0.035031455
9/16/2019,0.035034621
9/17/2019,0.035037786
9/18/2019,0.035040952
9/19/2019,0.035044117
9/20/2019,0.035047283
9/21/2019,0.035050448
9/22/2019,0.035053613
9/23/2019,0.035056779
9/24/2019,0.035059944
9/25/2019,0.03506311
9/26/2019,0.035066275
9/27/2019,0.035069441
9/28/2019,0.035072606
9/29/2019,0.035075771
9/30/2019,0.035078937
10/1/2019,0.035082102
10/2/2019,0.035085268
10/3/2019,0.035088433
10/4/2019,0.035091599
10/5/2019,0.035094764
10/6/2019,0.035097929
10/7/2019,0.035101095
10/8/2019,0.03510426
10/9/2019,0.035107426
10/10/2019,0.035110591
10/11/2019,0.035113757
10/12/2019,0.035116922
10/13/2019,0.035120087
10/14/2019,0.035123253
10/15/2019,0.035126418
10/16/2019,0.035129584
10/17/2019,0.035132749
10/18/2019,0.035135915
10/19/2019,0.03513908
10/20/2019,0.035142245
10/21/2019,0.035145411
10/22/2019,0.035148576
10/23/2019,0.035151742
10/24/2019,0.035154907
10/25/2019,0.035158073
10/26/2019,0.035161238
10/27/2019,0.035164403
10/28/2019,0.035167569
10/29/2019,0.035170734
10/30/2019,0.0351739
10/31/2019,0.035177065
11/1/2019,0.035180231
11/2/2019,0.035183396
11/3/2019,0.035186561
11/4/2019,0.035189727
11/5/2019,0.035192892
11/6/2019,0.035196058
11/7/2019,0.035199223
11/8/2019,0.035202389
11/9/2019,0.035205554
11/10/2019,0.035208719
11/11/2019,0.035211885
11/12/2019,0.03521505
11/13/2019,0.035218216
11/14/2019,0.035221381
11/15/2019,0.035224547
11/16/2019,0.035227712
11/17/2019,0.035230877
11/18/2019,0.035234043
11/19/2019,0.035237208
11/20/2019,0.035240374
11/21/2019,0.035243539
11/22/2019,0.035246705
11/23/2019,0.03524987
11/24/2019,0.035253035
11/25/2019,0.035256201
11/26/2019,0.035259366
11/27/2019,0.035262532
11/28/2019,0.035265697
11/29/2019,0.035268863
11/30/2019,0.035272028
12/1/2019,0.035275193
12/2/2019,0.035278359
12/3/2019,0.035281524
12/4/2019,0.03528469
12/5/2019,0.035287855
12/6/2019,0.035291021
12/7/2019,0.035294186
12/8/2019,0.035297351
12/9/2019,0.035300517
12/10/2019,0.035303682
12/11/2019,0.035306848
12/12/2019,0.035310013
12/13/2019,0.035313179
12/14/2019,0.035316344
12/15/2019,0.035319509
12/16/2019,0.035322675
12/17/2019,0.03532584
12/18/2019,0.035329006
12/19/2019,0.035332171
12/20/2019,0.035335337
12/21/2019,0.035338502
12/22/2019,0.035341667
12/23/2019,0.035344833
12/24/2019,0.035347998
12/25/2019,0.035351164
12/26/2019,0.035354329
12/27/2019,0.035357495
12/28/2019,0.03536066
12/29/2019,0.035363825
12/30/2019,0.035366991
12/31/2019,0.035370156
1/1/2020,0.035373322
1/2/2020,0.035376487
1/3/2020,0.035379653
1/4/2020,0.035382818
1/5/2020,0.035385983
1/6/2020,0.035389149
1/7/2020,0.035392314
1/8/2020,0.03539548
1/9/2020,0.035398645
1/10/2020,0.035401811
1/11/2020,0.035404976
1/12/2020,0.035408141
1/13/2020,0.035411307
1/14/2020,0.035414472
1/15/2020,0.035417638
1/16/2020,0.035420803
1/17/2020,0.035423969
1/18/2020,0.035427134
1/19/2020,0.035430299
1/20/2020,0.035433465
1/21/2020,0.03543663
1/22/2020,0.035439796
1/23/2020,0.035442961
1/24/2020,0.035446127
1/25/2020,0.035449292
1/26/2020,0.035452457
1/27/2020,0.035455623
1/28/2020,0.035458788
1/29/2020,0.035461954
1/30/2020,0.035465119
1/31/2020,0.035468285
2/1/2020,0.03547145
2/2/2020,0.035474615
2/3/2020,0.035477781
2/4/2020,0.035480946
2/5/2020,0.035484112
2/6/2020,0.035487277
2/7/2020,0.035490443
2/8/2020,0.035493608
2/9/2020,0.035496773
2/10/2020,0.035499939
2/11/2020,0.035503104
2/12/2020,0.03550627
2/13/2020,0.035509435
2/14/2020,0.035512601
2/15/2020,0.035515766
2/16/2020,0.035518931
2/17/2020,0.035522097
2/18/2020,0.035525262
2/19/2020,0.035528428
2/20/2020,0.035531593
2/21/2020,0.035534759
2/22/2020,0.035537924
2/23/2020,0.035541089
2/24/2020,0.035544255
2/25/2020,0.03554742
2/26/2020,0.035550586
2/27/2020,0.035553751
2/28/2020,0.035556917
2/29/2020,0.035560082
3/1/2020,0.035563247
3/2/2020,0.035566413
3/3/2020,0.035569578
3/4/2020,0.035572744
3/5/2020,0.035575909
3/6/2020,0.035579075
3/7/2020,0.03558224
3/8/2020,0.035585405
3/9/2020,0.035588571
3/10/2020,0.035591736
3/11/2020,0.035594902
3/12/2020,0.035598067
3/13/2020,0.035601233
3/14/2020,0.035604398
3/15/2020,0.035607563
3/16/2020,0.035610729
3/17/2020,0.035613894
3/18/2020,0.03561706
3/19/2020,0.035620225
3/20/2020,0.035623391
3/21/2020,0.035626556
3/22/2020,0.035629721
3/23/2020,0.035632887
3/24/2020,0.035636052
3/25/2020,0.035639218
3/26/2020,0.035642383
3/27/2020,0.035645549
3/28/2020,0.035648714
3/29/2020,0.035651879
3/30/2020,0.035655045
3/31/2020,0.03565821
4/1/2020,0.035661376
4/2/2020,0.035664541
4/3/2020,0.035667707
4/4/2020,0.035670872
4/5/2020,0.035674037
4/6/2020,0.035677203
4/7/2020,0.035680368
4/8/2020,0.035683534
4/9/2020,0.035686699
4/10/2020,0.035689865
4/11/2020,0.03569303
4/12/2020,0.035696195
4/13/2020,0.035699361
4/14/2020,0.035702526
4/15/2020,0.035705692
4/16/2020,0.035708857
4/17/2020,0.035712023
4/18/2020,0.035715188
4/19/2020,0.035718353
4/20/2020,0.035721519
4/21/2020,0.035724684
4/22/2020,0.03572785
4/23/2020,0.035731015
4/24/2020,0.035734181
4/25/2020,0.035737346
4/26/2020,0.035740511
4/27/2020,0.035743677
4/28/2020,0.035746842
4/29/2020,0.035750008
4/30/2020,0.035753173
5/1/2020,0.035756339
5/2/2020,0.035759504
5/3/2020,0.035762669
5/4/2020,0.035765835
5/5/2020,0.035769
5/6/2020,0.035772166
5/7/2020,0.035775331
5/8/2020,0.035778496
5/9/2020,0.035781662
5/10/2020,0.035784827
5/11/2020,0.035787993
5/12/2020,0.035791158
5/13/2020,0.035794324
5/14/2020,0.035797489
5/15/2020,0.035800654
5/16/2020,0.03580382
5/17/2020,0.035806985
5/18/2020,0.035810151
5/19/2020,0.035813316
5/20/2020,0.035816482
5/21/2020,0.035819647
5/22/2020,0.035822812
5/23/2020,0.035825978
5/24/2020,0.035829143
5/25/2020,0.035832309
5/26/2020,0.035835474
5/27/2020,0.03583864
5/28/2020,0.035841805
5/29/2020,0.03584497
5/30/2020,0.035848136
5/31/2020,0.035851301
6/1/2020,0.035854467
6/2/2020,0.035857632
6/3/2020,0.035860798
6/4/2020,0.035863963
6/5/2020,0.035867128
6/6/2020,0.035870294
6/7/2020,0.035873459
6/8/2020,0.035876625
6/9/2020,0.03587979
6/10/2020,0.035882956
6/11/2020,0.035886121
6/12/2020,0.035889286
6/13/2020,0.035892452
6/14/2020,0.035895617
6/15/2020,0.035898783
6/16/2020,0.035901948
6/17/2020,0.035905114
6/18/2020,0.035908279
6/19/2020,0.035911444
6/20/2020,0.03591461
6/21/2020,0.035917775
6/22/2020,0.035920941
6/23/2020,0.035924106
6/24/2020,0.035927272
6/25/2020,0.035930437
6/26/2020,0.035933602
6/27/2020,0.035936768
6/28/2020,0.035939933
6/29/2020,0.035943099
6/30/2020,0.035946264
7/1/2020,0.03594943
7/2/2020,0.035952595
7/3/2020,0.03595576
7/4/2020,0.035958926
7/5/2020,0.035962091
7/6/2020,0.035965257
7/7/2020,0.035968422
7/8/2020,0.035971588
7/9/2020,0.035974753
7/10/2020,0.035977918
7/11/2020,0.035981084
7/12/2020,0.035984249
7/13/2020,0.035987415
7/14/2020,0.03599058
7/15/2020,0.035993746
7/16/2020,0.035996911
7/17/2020,0.036000076
7/18/2020,0.036003242
7/19/2020,0.036006407
7/20/2020,0.036009573
7/21/2020,0.036012738
7/22/2020,0.036015904
7/23/2020,0.036019069
7/24/2020,0.036022234
7/25/2020,0.0360254
7/26/2020,0.036028565
7/27/2020,0.036031731
7/28/2020,0.036034896
7/29/2020,0.036038062
7/30/2020,0.036041227
7/31/2020,0.036044392
8/1/2020,0.036047558
8/2/2020,0.036050723
8/3/2020,0.036053889
8/4/2020,0.036057054
8/5/2020,0.03606022
8/6/2020,0.036063385
8/7/2020,0.03606655
8/8/2020,0.036069716
8/9/2020,0.036072881
8/10/2020,0.036076047
8/11/2020,0.036079212
8/12/2020,0.036082378
8/13/2020,0.036085543
8/14/2020,0.036088708
8/15/2020,0.036091874
8/16/2020,0.036095039
8/17/2020,0.036098205
8/18/2020,0.03610137
8/19/2020,0.036104536
8/20/2020,0.036107701
8/21/2020,0.036110866
8/22/2020,0.036114032
8/23/2020,0.036117197
8/24/2020,0.036120363
8/25/2020,0.036123528
8/26/2020,0.036126694
8/27/2020,0.036129859
8/28/2020,0.036133024
8/29/2020,0.03613619
8/30/2020,0.036139355
8/31/2020,0.036142521
9/1/2020,0.036145686
9/2/2020,0.036148852
9/3/2020,0.036152017
9/4/2020,0.036155182
9/5/2020,0.036158348
9/6/2020,0.036161513
9/7/2020,0.036164679
9/8/2020,0.036167844
9/9/2020,0.03617101
9/10/2020,0.036174175
9/11/2020,0.03617734
9/12/2020,0.036180506
9/13/2020,0.036183671
9/14/2020,0.036186837
9/15/2020,0.036190002
9/16/2020,0.036193168
9/17/2020,0.036196333
9/18/2020,0.036199498
9/19/2020,0.036202664
9/20/2020,0.036205829
9/21/2020,0.036208995
9/22/2020,0.03621216
9/23/2020,0.036215326
9/24/2020,0.036218491
9/25/2020,0.036221656
9/26/2020,0.036224822
9/27/2020,0.036227987
9/28/2020,0.036231153
9/29/2020,0.036234318
9/30/2020,0.036237484
10/1/2020,0.036240649
10/2/2020,0.036243814
